,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
8350,1131766122,R55-M0-NC,R55,M0,NC,J06-U11,computation, critical input interrupt enable...1,103
8351,1131766122,R55-M0-NC,R55,M0,NC,J06-U11,computation, external input interrupt enable...1,103
8352,1131766122,R55-M0-NC,R55,M0,NC,J06-U11,computation, problem state (0=sup,103
8353,1131766122,R55-M0-NC,R55,M0,NC,J06-U11,computation, floating point instr. enabled.....1,103
8354,1131766123,R55-M0-NC,R55,M0,NC,J06-U11,computation, machine check enable..............1,103
8355,1131766123,R55-M0-NC,R55,M0,NC,J06-U11,computation, floating pt ex mode 0 enable......1,103
8356,1131766123,R55-M0-NC,R55,M0,NC,J06-U11,computation, debug wait enable.................0,103
8357,1131766123,R55-M0-NC,R55,M0,NC,J06-U11,computation, debug interrupt enable............0,103
8358,1131766123,R55-M0-NC,R55,M0,NC,J06-U11,computation, floating pt ex mode 1 enable......1,103
8359,1131766123,R55-M0-NC,R55,M0,NC,J06-U11,computation, instruction address space.........0,103
8360,1131766124,R55-M0-NC,R55,M0,NC,J06-U11,computation, data address space................0,103
8361,1131766124,R55-M0-NC,R55,M0,NC,J06-U11,computation, core configuration register: 0x00002000,103
8362,1131766124,R55-M0-NC,R55,M0,NC,J06-U11,computation, disable store gathering..................0,103
8363,1131766125,R55-M0-NC,R55,M0,NC,J06-U11,computation, disable apu instruction broadcast........0,103
8364,1131766126,R55-M0-NC,R55,M0,NC,J06-U11,computation, disable trace broadcast..................0,103
8365,1131766130,R55-M0-NC,R55,M0,NC,J06-U11,computation, guaranteed instruction cache block touch.0,103
8366,1131766136,R55-M0-NC,R55,M0,NC,J06-U11,computation, guaranteed data cache block touch........1,103
8367,1131766140,R55-M0-NC,R55,M0,NC,J06-U11,computation, force load/store alignment...............0,103
8368,1131766145,R55-M0-NC,R55,M0,NC,J06-U11,computation, icache prefetch depth....................0,103
8369,1131766149,R55-M0-NC,R55,M0,NC,J06-U11,computation, icache prefetch threshold................0,103
8370,1131766156,R55-M0-NC,R55,M0,NC,J06-U11,computation, general purpose registers:,103
8371,1131766161,R55-M0-NC,R55,M0,NC,J06-U11,computation, 0:00001570 1:0fea0410 2:1eeeeeee 3:bfd7a9d5,103
8372,1131766165,R55-M0-NC,R55,M0,NC,J06-U11,computation, 4:3fe00000 5:00000000 6:4337ffff 7:ffffffff,103
8373,1131766166,R55-M0-NC,R55,M0,NC,J06-U11,computation, 8:0025fee0 9:00260000 10:00261520 11:002627d0,103
8374,1131766166,R55-M0-NC,R55,M0,NC,J06-U11,computation, 12:00014b2b 13:1eeeeeee 14:00225188 15:00dc4aa0,103
8375,1131766166,R55-M0-NC,R55,M0,NC,J06-U11,computation, 16:0022533c 17:09b191b8 18:00e93868 19:09139198,103
8376,1131766167,R55-M0-NC,R55,M0,NC,J06-U11,computation, 20:000007c6 21:000a0c00 22:0000b2ac 23:0915d5ac,103
8377,1131766167,R55-M0-NC,R55,M0,NC,J06-U11,computation, 24:0915d5a8 25:002a0000 26:00000198 27:00000000,103
8378,1131766167,R55-M0-NC,R55,M0,NC,J06-U11,computation, 28:0fea04c8 29:00368af0 30:0fea04d0 31:0036a3a0,103
8379,1131766167,R55-M0-NC,R55,M0,NC,J06-U11,computation, special purpose registers:,103
8380,1131766168,R55-M0-NC,R55,M0,NC,J06-U11,computation, lr:0020e208 cr:84404422 xer:00000002 ctr:00143838,103
8381,1131766168,R55-M0-NC,R55,M0,NC,J06-U11,computation, rts panic! - stopping execution,103
8382,1131787805,R43-M0-N1,R43,M0,N1,J11-U01,computation, machine check interrupt,104
8383,1131787805,R43-M0-N1,R43,M0,N1,J11-U01,computation, instruction address: 0x0014c98c,104
8384,1131787806,R43-M0-N1,R43,M0,N1,J11-U01,computation, machine check status register: 0x81000000,104
8385,1131787806,R43-M0-N1,R43,M0,N1,J11-U01,computation, summary...........................1,104
8386,1131787806,R43-M0-N1,R43,M0,N1,J11-U01,computation, instruction plb error.............0,104
8387,1131787806,R43-M0-N1,R43,M0,N1,J11-U01,computation, data read plb error...............0,104
8388,1131787806,R43-M0-N1,R43,M0,N1,J11-U01,computation, data write plb error..............0,104
8389,1131787807,R43-M0-N1,R43,M0,N1,J11-U01,computation, tlb error.........................0,104
8390,1131787808,R43-M0-N1,R43,M0,N1,J11-U01,computation, i-cache parity error..............0,104
8391,1131787811,R43-M0-N1,R43,M0,N1,J11-U01,computation, d-cache search parity error.......0,104
8392,1131787818,R43-M0-N1,R43,M0,N1,J11-U01,computation, d-cache flush parity error........1,104
8393,1131787824,R43-M0-N1,R43,M0,N1,J11-U01,computation, imprecise machine check...........0,104
8394,1131787830,R43-M0-N1,R43,M0,N1,J11-U01,computation, machine state register: 0x0002f900,104
8395,1131787835,R43-M0-N1,R43,M0,N1,J11-U01,computation, wait state enable.................0,104
8396,1131787842,R43-M0-N1,R43,M0,N1,J11-U01,computation, critical input interrupt enable...1,104
8397,1131787847,R43-M0-N1,R43,M0,N1,J11-U01,computation, external input interrupt enable...1,104
8398,1131787851,R43-M0-N1,R43,M0,N1,J11-U01,computation, problem state (0=sup,104
8399,1131787853,R43-M0-N1,R43,M0,N1,J11-U01,computation, floating point instr. enabled.....1,104
8400,1131787853,R43-M0-N1,R43,M0,N1,J11-U01,computation, machine check enable..............1,104
8401,1131787853,R43-M0-N1,R43,M0,N1,J11-U01,computation, floating pt ex mode 0 enable......1,104
8402,1131787854,R43-M0-N1,R43,M0,N1,J11-U01,computation, debug wait enable.................0,104
8403,1131787854,R43-M0-N1,R43,M0,N1,J11-U01,computation, debug interrupt enable............0,104
8404,1131787854,R43-M0-N1,R43,M0,N1,J11-U01,computation, floating pt ex mode 1 enable......1,104
8405,1131787854,R43-M0-N1,R43,M0,N1,J11-U01,computation, instruction address space.........0,104
8406,1131787855,R43-M0-N1,R43,M0,N1,J11-U01,computation, data address space................0,104
8407,1131787855,R43-M0-N1,R43,M0,N1,J11-U01,computation, core configuration register: 0x00002000,104
8408,1131787855,R43-M0-N1,R43,M0,N1,J11-U01,computation, disable store gathering..................0,104
8409,1131787855,R43-M0-N1,R43,M0,N1,J11-U01,computation, disable apu instruction broadcast........0,104
8410,1131787856,R43-M0-N1,R43,M0,N1,J11-U01,computation, disable trace broadcast..................0,104
8411,1131787856,R43-M0-N1,R43,M0,N1,J11-U01,computation, guaranteed instruction cache block touch.0,104
8412,1131787856,R43-M0-N1,R43,M0,N1,J11-U01,computation, guaranteed data cache block touch........1,104
8413,1131787857,R43-M0-N1,R43,M0,N1,J11-U01,computation, force load/store alignment...............0,104
8414,1131787857,R43-M0-N1,R43,M0,N1,J11-U01,computation, icache prefetch depth....................0,104
8415,1131787857,R43-M0-N1,R43,M0,N1,J11-U01,computation, icache prefetch threshold................0,104
8416,1131787857,R43-M0-N1,R43,M0,N1,J11-U01,computation, general purpose registers:,104
8417,1131787858,R43-M0-N1,R43,M0,N1,J11-U01,computation, 0:00000010 1:0fea03d0 2:1eeeeeee 3:00000050,104
8418,1131787858,R43-M0-N1,R43,M0,N1,J11-U01,computation, 4:ffffffe0 5:013e8b90 6:0a134000 7:00000018,104
8419,1131787858,R43-M0-N1,R43,M0,N1,J11-U01,computation, 8:013e8db8 9:00000028 10:ffffffe8 11:013e8cf0,104
8420,1131787858,R43-M0-N1,R43,M0,N1,J11-U01,computation, 12:013e8c20 13:1eeeeeee 14:0001b7dc 15:0fee0840,104
8421,1131787858,R43-M0-N1,R43,M0,N1,J11-U01,computation, 16:00000010 17:00000046 18:00000047 19:0fea0700,104
8422,1131787859,R43-M0-N1,R43,M0,N1,J11-U01,computation, 20:00000208 21:0022536c 22:0a0cb320 23:013e8ac0,104
8423,1131787859,R43-M0-N1,R43,M0,N1,J11-U01,computation, 24:013dc480 25:00368a80 26:013dc7c0 27:0a133fe0,104
8424,1131787859,R43-M0-N1,R43,M0,N1,J11-U01,computation, 28:013e8100 29:0a134ea0 30:00000008 31:003b7710,104
8425,1131787859,R43-M0-N1,R43,M0,N1,J11-U01,computation, special purpose registers:,104
8426,1131787860,R43-M0-N1,R43,M0,N1,J11-U01,computation, lr:0014ae24 cr:2a404888 xer:20000002 ctr:0014ac7c,104
8427,1131787860,R43-M0-N1,R43,M0,N1,J11-U01,computation, rts panic! - stopping execution,104
8428,1131927484,R63-M0-N6,R63,M0,N6,J15-U01,computation, machine check interrupt,105
8429,1131927484,R63-M0-N6,R63,M0,N6,J15-U01,computation, instruction address: 0x0010eabc,105
8430,1131927485,R63-M0-N6,R63,M0,N6,J15-U01,computation, machine check status register: 0x81000000,105
8431,1131927485,R63-M0-N6,R63,M0,N6,J15-U01,computation, summary...........................1,105
8432,1131927485,R63-M0-N6,R63,M0,N6,J15-U01,computation, instruction plb error.............0,105
8433,1131927485,R63-M0-N6,R63,M0,N6,J15-U01,computation, data read plb error...............0,105
8434,1131927485,R63-M0-N6,R63,M0,N6,J15-U01,computation, data write plb error..............0,105
8435,1131927485,R63-M0-N6,R63,M0,N6,J15-U01,computation, tlb error.........................0,105
8436,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, i-cache parity error..............0,105
8437,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, d-cache search parity error.......0,105
8438,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, d-cache flush parity error........1,105
8439,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, imprecise machine check...........0,105
8440,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, machine state register: 0x0002f900,105
8441,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, wait state enable.................0,105
8442,1131927486,R63-M0-N6,R63,M0,N6,J15-U01,computation, critical input interrupt enable...1,105
8443,1131927487,R63-M0-N6,R63,M0,N6,J15-U01,computation, external input interrupt enable...1,105
8444,1131927487,R63-M0-N6,R63,M0,N6,J15-U01,computation, problem state (0=sup,105
8445,1131927487,R63-M0-N6,R63,M0,N6,J15-U01,computation, floating point instr. enabled.....1,105
8446,1131927487,R63-M0-N6,R63,M0,N6,J15-U01,computation, machine check enable..............1,105
8447,1131927487,R63-M0-N6,R63,M0,N6,J15-U01,computation, floating pt ex mode 0 enable......1,105
8448,1131927487,R63-M0-N6,R63,M0,N6,J15-U01,computation, debug wait enable.................0,105
8449,1131927488,R63-M0-N6,R63,M0,N6,J15-U01,computation, debug interrupt enable............0,105
8450,1131927488,R63-M0-N6,R63,M0,N6,J15-U01,computation, floating pt ex mode 1 enable......1,105
8451,1131927488,R63-M0-N6,R63,M0,N6,J15-U01,computation, instruction address space.........0,105
8452,1131927488,R63-M0-N6,R63,M0,N6,J15-U01,computation, data address space................0,105
8453,1131927488,R63-M0-N6,R63,M0,N6,J15-U01,computation, core configuration register: 0x00002000,105
8454,1131927488,R63-M0-N6,R63,M0,N6,J15-U01,computation, disable store gathering..................0,105
8455,1131927489,R63-M0-N6,R63,M0,N6,J15-U01,computation, disable apu instruction broadcast........0,105
8456,1131927489,R63-M0-N6,R63,M0,N6,J15-U01,computation, disable trace broadcast..................0,105
8457,1131927489,R63-M0-N6,R63,M0,N6,J15-U01,computation, guaranteed instruction cache block touch.0,105
8458,1131927490,R63-M0-N6,R63,M0,N6,J15-U01,computation, guaranteed data cache block touch........1,105
8459,1131927493,R63-M0-N6,R63,M0,N6,J15-U01,computation, force load/store alignment...............0,105
8460,1131927502,R63-M0-N6,R63,M0,N6,J15-U01,computation, icache prefetch depth....................0,105
8461,1131927511,R63-M0-N6,R63,M0,N6,J15-U01,computation, icache prefetch threshold................0,105
8462,1131927519,R63-M0-N6,R63,M0,N6,J15-U01,computation, general purpose registers:,105
8463,1131927528,R63-M0-N6,R63,M0,N6,J15-U01,computation, 0:0a3a7140 1:0feea610 2:1eeeeeee 3:000044f0,105
8464,1131927534,R63-M0-N6,R63,M0,N6,J15-U01,computation, 4:00004740 5:09b330e0 6:001470c0 7:000051c4,105
8465,1131927541,R63-M0-N6,R63,M0,N6,J15-U01,computation, 8:090047a0 9:ffffffff 10:00000000 11:00000000,105
8466,1131927545,R63-M0-N6,R63,M0,N6,J15-U01,computation, 12:00000000 13:1eeeeeee 14:00000000 15:009c2ad0,105
8467,1131927547,R63-M0-N6,R63,M0,N6,J15-U01,computation, 16:000059c3 17:000008e8 18:0000089e 19:0021fa20,105
8468,1131927549,R63-M0-N6,R63,M0,N6,J15-U01,computation, 20:0021fa14 21:00207540 22:00282c30 23:00020754,105
8469,1131927551,R63-M0-N6,R63,M0,N6,J15-U01,computation, 24:00000000 25:00000008 26:0986c9f0 27:08dc3230,105
8470,1131927552,R63-M0-N6,R63,M0,N6,J15-U01,computation, 28:0912f6d0 29:0029b6b0 30:00eb3e40 31:00eb3dd0,105
8471,1131927553,R63-M0-N6,R63,M0,N6,J15-U01,computation, special purpose registers:,105
8472,1131927554,R63-M0-N6,R63,M0,N6,J15-U01,computation, lr:0010e9a4 cr:44444824 xer:20000002 ctr:00000000,105
8473,1131927555,R63-M0-N6,R63,M0,N6,J15-U01,computation, rts panic! - stopping execution,105
8474,1131935482,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine check interrupt (bit=0x06): L3 major internal error,106
8475,1131935482,R07-M1-N2,R07,M1,N2,J17-U01,computation, instruction address: 0x0046851c,106
8476,1131935482,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine check status register: 0xa0000000,106
8477,1131935483,R07-M1-N2,R07,M1,N2,J17-U01,computation, summary...........................1,106
8478,1131935483,R07-M1-N2,R07,M1,N2,J17-U01,computation, instruction plb error.............0,106
8479,1131935483,R07-M1-N2,R07,M1,N2,J17-U01,computation, data read plb error...............1,106
8480,1131935483,R07-M1-N2,R07,M1,N2,J17-U01,computation, data write plb error..............0,106
8481,1131935484,R07-M1-N2,R07,M1,N2,J17-U01,computation, tlb error.........................0,106
8482,1131935484,R07-M1-N2,R07,M1,N2,J17-U01,computation, i-cache parity error..............0,106
8483,1131935484,R07-M1-N2,R07,M1,N2,J17-U01,computation, d-cache search parity error.......0,106
8484,1131935485,R07-M1-N2,R07,M1,N2,J17-U01,computation, d-cache flush parity error........0,106
8485,1131935485,R07-M1-N2,R07,M1,N2,J17-U01,computation, imprecise machine check...........0,106
8486,1131935485,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine state register: 0x0002f900,106
8487,1131935486,R07-M1-N2,R07,M1,N2,J17-U01,computation, wait state enable.................0,106
8488,1131935486,R07-M1-N2,R07,M1,N2,J17-U01,computation, critical input interrupt enable...1,106
8489,1131935488,R07-M1-N2,R07,M1,N2,J17-U01,computation, external input interrupt enable...1,106
8490,1131935491,R07-M1-N2,R07,M1,N2,J17-U01,computation, problem state (0=sup,106
8491,1131935497,R07-M1-N2,R07,M1,N2,J17-U01,computation, floating point instr. enabled.....1,106
8492,1131935507,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine check enable..............1,106
8493,1131935517,R07-M1-N2,R07,M1,N2,J17-U01,computation, floating pt ex mode 0 enable......1,106
8494,1131935529,R07-M1-N2,R07,M1,N2,J17-U01,computation, debug wait enable.................0,106
8495,1131935544,R07-M1-N2,R07,M1,N2,J17-U01,computation, debug interrupt enable............0,106
8496,1131945419,R65-M1-ND,R65,M1,ND,J08-U01,computation, machine check interrupt (bit=0x1d): L2 dcache unit data parity error,107
8497,1131945419,R65-M1-ND,R65,M1,ND,J08-U01,computation, instruction address: 0x001a6584,107
8498,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, machine check status register: 0x91800000,107
8499,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, summary...........................1,107
8500,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, instruction plb error.............0,107
8501,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, data read plb error...............0,107
8502,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, data write plb error..............1,107
8503,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, tlb error.........................0,107
8504,1131945420,R65-M1-ND,R65,M1,ND,J08-U01,computation, i-cache parity error..............0,107
8505,1131945421,R65-M1-ND,R65,M1,ND,J08-U01,computation, d-cache search parity error.......0,107
8506,1131945421,R65-M1-ND,R65,M1,ND,J08-U01,computation, d-cache flush parity error........1,107
8507,1131945421,R65-M1-ND,R65,M1,ND,J08-U01,computation, imprecise machine check...........1,107
8508,1131945421,R65-M1-ND,R65,M1,ND,J08-U01,computation, machine state register: 0x0002f900,107
8509,1131945421,R65-M1-ND,R65,M1,ND,J08-U01,computation, wait state enable.................0,107
8510,1131945421,R65-M1-ND,R65,M1,ND,J08-U01,computation, critical input interrupt enable...1,107
8511,1131945422,R65-M1-ND,R65,M1,ND,J08-U01,computation, external input interrupt enable...1,107
8512,1131945422,R65-M1-ND,R65,M1,ND,J08-U01,computation, problem state (0=sup,107
8513,1131945422,R65-M1-ND,R65,M1,ND,J08-U01,computation, floating point instr. enabled.....1,107
8514,1131945422,R65-M1-ND,R65,M1,ND,J08-U01,computation, machine check enable..............1,107
8515,1131945422,R65-M1-ND,R65,M1,ND,J08-U01,computation, floating pt ex mode 0 enable......1,107
8516,1131945422,R65-M1-ND,R65,M1,ND,J08-U01,computation, debug wait enable.................0,107
8517,1131945423,R65-M1-ND,R65,M1,ND,J08-U01,computation, debug interrupt enable............0,107
8518,1131945423,R65-M1-ND,R65,M1,ND,J08-U01,computation, floating pt ex mode 1 enable......1,107
8519,1131945423,R65-M1-ND,R65,M1,ND,J08-U01,computation, instruction address space.........0,107
8520,1131945424,R65-M1-ND,R65,M1,ND,J08-U01,computation, data address space................0,107
8521,1131945425,R65-M1-ND,R65,M1,ND,J08-U01,computation, core configuration register: 0x00002000,107
8522,1131945430,R65-M1-ND,R65,M1,ND,J08-U01,computation, disable store gathering..................0,107
8523,1131945436,R65-M1-ND,R65,M1,ND,J08-U01,computation, disable apu instruction broadcast........0,107
8524,1131945442,R65-M1-ND,R65,M1,ND,J08-U01,computation, disable trace broadcast..................0,107
8525,1131945448,R65-M1-ND,R65,M1,ND,J08-U01,computation, guaranteed instruction cache block touch.0,107
8526,1131945454,R65-M1-ND,R65,M1,ND,J08-U01,computation, guaranteed data cache block touch........1,107
8527,1131945459,R65-M1-ND,R65,M1,ND,J08-U01,computation, force load/store alignment...............0,107
8528,1131945464,R65-M1-ND,R65,M1,ND,J08-U01,computation, icache prefetch depth....................0,107
8529,1131945466,R65-M1-ND,R65,M1,ND,J08-U01,computation, icache prefetch threshold................0,107
8530,1131945466,R65-M1-ND,R65,M1,ND,J08-U01,computation, general purpose registers:,107
8531,1131945466,R65-M1-ND,R65,M1,ND,J08-U01,computation, 0:0a43b1f0 1:0fee9f60 2:1eeeeeee 3:b1145000,107
8532,1131945467,R65-M1-ND,R65,M1,ND,J08-U01,computation, 4:08df35a0 5:0a24a4c0 6:0a24a4d0 7:0a24a520,107
8533,1131945467,R65-M1-ND,R65,M1,ND,J08-U01,computation, 8:00000010 9:afffffff 10:00001e10 11:0a2486b0,107
8534,1131945467,R65-M1-ND,R65,M1,ND,J08-U01,computation, 12:44000844 13:1eeeeeee 14:ffffffff 15:ffffffff,107
8535,1131945468,R65-M1-ND,R65,M1,ND,J08-U01,computation, 16:0021e750 17:0021e744 18:0021e738 19:00000000,107
8536,1131945468,R65-M1-ND,R65,M1,ND,J08-U01,computation, 20:00e00660 21:00dc4aa0 22:40000000 23:0feea0a0,107
8537,1131945468,R65-M1-ND,R65,M1,ND,J08-U01,computation, 24:00000000 25:003ba03c 26:00000008 27:003b9f60,107
8538,1131945469,R65-M1-ND,R65,M1,ND,J08-U01,computation, 28:003ba04c 29:0043a8e0 30:b1145000 31:08df3480,107
8539,1131945469,R65-M1-ND,R65,M1,ND,J08-U01,computation, special purpose registers:,107
8540,1131945469,R65-M1-ND,R65,M1,ND,J08-U01,computation, lr:0019235c cr:44002844 xer:00000002 ctr:001922cc,107
8541,1131945469,R65-M1-ND,R65,M1,ND,J08-U01,computation, rts panic! - stopping execution,107
8542,1131972434,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine check interrupt (bit=0x06): L3 major internal error,108
8543,1131972434,R07-M1-N2,R07,M1,N2,J17-U01,computation, instruction address: 0x00292544,108
8544,1131972434,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine check status register: 0xa0000000,108
8545,1131972435,R07-M1-N2,R07,M1,N2,J17-U01,computation, summary...........................1,108
8546,1131972435,R07-M1-N2,R07,M1,N2,J17-U01,computation, instruction plb error.............0,108
8547,1131972435,R07-M1-N2,R07,M1,N2,J17-U01,computation, data read plb error...............1,108
8548,1131972435,R07-M1-N2,R07,M1,N2,J17-U01,computation, data write plb error..............0,108
8549,1131972436,R07-M1-N2,R07,M1,N2,J17-U01,computation, tlb error.........................0,108
8550,1131972436,R07-M1-N2,R07,M1,N2,J17-U01,computation, i-cache parity error..............0,108
8551,1131972436,R07-M1-N2,R07,M1,N2,J17-U01,computation, d-cache search parity error.......0,108
8552,1131972437,R07-M1-N2,R07,M1,N2,J17-U01,computation, d-cache flush parity error........0,108
8553,1131972437,R07-M1-N2,R07,M1,N2,J17-U01,computation, imprecise machine check...........0,108
8554,1131972437,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine state register: 0x0002f900,108
8555,1131972437,R07-M1-N2,R07,M1,N2,J17-U01,computation, wait state enable.................0,108
8556,1131972438,R07-M1-N2,R07,M1,N2,J17-U01,computation, critical input interrupt enable...1,108
8557,1131972438,R07-M1-N2,R07,M1,N2,J17-U01,computation, external input interrupt enable...1,108
8558,1131972438,R07-M1-N2,R07,M1,N2,J17-U01,computation, problem state (0=sup,108
8559,1131972438,R07-M1-N2,R07,M1,N2,J17-U01,computation, floating point instr. enabled.....1,108
8560,1131972439,R07-M1-N2,R07,M1,N2,J17-U01,computation, machine check enable..............1,108
8561,1131972439,R07-M1-N2,R07,M1,N2,J17-U01,computation, floating pt ex mode 0 enable......1,108
8562,1131972439,R07-M1-N2,R07,M1,N2,J17-U01,computation, debug wait enable.................0,108
8563,1131972440,R07-M1-N2,R07,M1,N2,J17-U01,computation, debug interrupt enable............0,108
8564,1131972441,R07-M1-N2,R07,M1,N2,J17-U01,computation, floating pt ex mode 1 enable......1,108
8565,1131972443,R07-M1-N2,R07,M1,N2,J17-U01,computation, instruction address space.........0,108
8566,1131972448,R07-M1-N2,R07,M1,N2,J17-U01,computation, data address space................0,108
8567,1131972457,R07-M1-N2,R07,M1,N2,J17-U01,computation, core configuration register: 0x40002000,108
8568,1131972466,R07-M1-N2,R07,M1,N2,J17-U01,computation, disable store gathering..................0,108
8569,1131972481,R07-M1-N2,R07,M1,N2,J17-U01,computation, disable apu instruction broadcast........0,108
8570,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, external input interrupt (unit=0x02 bit=0x00): uncorrectable torus error,109
8571,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, Torus non-recoverable error DCRs follow.,109
8572,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2DC : 0x00000000,109
8573,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2DD : 0x00000000,109
8574,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2DE : 0x00000000,109
8575,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2DF : 0x00000000,109
8576,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E0 : 0x00000000,109
8577,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E1 : 0x00000000,109
8578,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E2 : 0x00000000,109
8579,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E3 : 0x00000000,109
8580,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E4 : 0x08000000,109
8581,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E5 : 0x00000000,109
8582,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E6 : 0x00000000,109
8583,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E7 : 0x00000000,109
8584,1132018679,R57-M1-N0,R57,M1,N0,J03-U11,computation, DCR 0x2E8 : 0x00000000,109
8585,1132018709,R41-M0-NB,R41,M0,NB,J11-U11,computation, external input interrupt (unit=0x02 bit=0x00): uncorrectable torus error,110
8586,1132018709,R41-M0-N8,R41,M0,N8,J14-U01,computation, external input interrupt (unit=0x02 bit=0x00): uncorrectable torus error,110
8587,1132018709,R41-M0-NB,R41,M0,NB,J11-U11,computation, Torus non-recoverable error DCRs follow.,110
8588,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, Torus non-recoverable error DCRs follow.,110
8589,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2DC : 0x00000000,110
8590,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2DC : 0x00000000,110
8591,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2DD : 0x00000000,110
8592,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2DD : 0x00000000,110
8593,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2DE : 0x00000000,110
8594,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2DE : 0x00000000,110
8595,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2DF : 0x00000000,110
8596,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2DF : 0x00000000,110
8597,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E0 : 0x00000000,110
8598,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E0 : 0x00000000,110
8599,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E1 : 0x00000000,110
8600,1132018710,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E1 : 0x00000000,110
8601,1132018710,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E2 : 0x00000000,110
8602,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E2 : 0x00000000,110
8603,1132018711,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E3 : 0x00000000,110
8604,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E3 : 0x00000000,110
8605,1132018711,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E4 : 0x00080000,110
8606,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E4 : 0x00000000,110
8607,1132018711,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E5 : 0x00000000,110
8608,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E5 : 0x08080000,110
8609,1132018711,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E6 : 0x00000000,110
8610,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E6 : 0x00000000,110
8611,1132018711,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E7 : 0x00000000,110
8612,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E7 : 0x00000000,110
8613,1132018711,R41-M0-NB,R41,M0,NB,J11-U11,computation, DCR 0x2E8 : 0x00000000,110
8614,1132018711,R41-M0-N8,R41,M0,N8,J14-U01,computation, DCR 0x2E8 : 0x00000000,110
8615,1132021522,R46-M1-NE,R46,M1,NE,J09-U11,computation, rts: kernel terminated for reason 1004,111
